('utt121636', 'utt47785')
('utt46560', 'utt58033')
('utt146524', 'utt14930')
('utt58032', 'utt132322')
('utt102191', 'utt127381')
('utt100513', 'utt55766')
('utt39376', 'utt116348')
('utt95419', 'utt77014')
('utt129146', 'utt139709')
('utt27098', 'utt33448')
('utt100936', 'utt57049')
('utt35279', 'utt150309')
('utt67183', 'utt122307')
('utt14694', 'utt127827')
('utt63604', 'utt111001')
('utt11004', 'utt63704')
('utt140245', 'utt59384')
('utt88839', 'utt25922')
('utt95467', 'utt19537')
('utt116096', 'utt109397')
('utt68238', 'utt99803')
('utt42562', 'utt114996')
('utt71849', 'utt66102')
('utt124078', 'utt137846')
('utt141776', 'utt87049')
('utt99726', 'utt78689')
('utt31707', 'utt19033')
('utt41959', 'utt39494')
('utt24786', 'utt10401')
('utt120567', 'utt152705')
('utt35480', 'utt75385')
('utt92042', 'utt36630')
('utt89830', 'utt75188')
('utt133831', 'utt70196')
('utt44622', 'utt34490')
('utt54465', 'utt56515')
('utt116345', 'utt136635')
('utt87673', 'utt114451')
('utt37124', 'utt95215')
('utt60589', 'utt113287')
('utt65926', 'utt60752')
('utt37023', 'utt15145')
('utt19037', 'utt57588')
('utt105302', 'utt145464')
('utt34190', 'utt8054')
('utt107925', 'utt129218')
('utt55559', 'utt123145')
('utt27646', 'utt83843')
('utt69941', 'utt39265')
('utt95210', 'utt93551')
('utt74793', 'utt132317')
('utt104410', 'utt134810')
('utt20638', 'utt61281')
('utt145964', 'utt118296')
('utt125381', 'utt138125')
('utt50037', 'utt99201')
('utt141195', 'utt58583')
('utt15384', 'utt140028')
('utt17391', 'utt30494')
('utt37222', 'utt71692')
('utt38518', 'utt118062')
('utt75068', 'utt49938')
('utt39669', 'utt92803')
('utt151324', 'utt146998')
('utt26081', 'utt116889')
('utt116348', 'utt74008')
('utt73863', 'utt79965')
('utt56015', 'utt79874')
('utt49382', 'utt133273')
('utt7453', 'utt95039')
('utt52591', 'utt26660')
('utt50109', 'utt34497')
('utt66672', 'utt150100')
('utt78573', 'utt74350')
('utt133706', 'utt83013')
('utt107387', 'utt96888')
('utt37216', 'utt50557')
('utt71967', 'utt116210')
('utt71236', 'utt57304')
('utt19294', 'utt490')
('utt125109', 'utt135101')
('utt50699', 'utt136734')
('utt145460', 'utt1392')
('utt87270', 'utt48015')
('utt98381', 'utt79409')
('utt126475', 'utt12430')
('utt52826', 'utt91494')
('utt63162', 'utt150034')
('utt27862', 'utt138008')
('utt112173', 'utt46511')
('utt55563', 'utt30439')
('utt56645', 'utt38436')
('utt30116', 'utt56978')
('utt107522', 'utt78264')
('utt55303', 'utt40094')
('utt145840', 'utt46615')
('utt82054', 'utt67246')
('utt125110', 'utt4160')
('utt134874', 'utt100343')
('utt89591', 'utt69470')
('utt97480', 'utt74532')
('utt60491', 'utt126664')
('utt34755', 'utt52777')
('utt148886', 'utt74592')
('utt79588', 'utt51491')
('utt53414', 'utt20766')
('utt66102', 'utt144881')
('utt127278', 'utt11888')
('utt104475', 'utt146385')
('utt106201', 'utt72249')
('utt3424', 'utt135542')
('utt151927', 'utt129051')
('utt107758', 'utt27648')
('utt44768', 'utt140452')
('utt42798', 'utt6042')
('utt7058', 'utt103897')
('utt58075', 'utt17508')
('utt55036', 'utt139491')
('utt19528', 'utt15529')
('utt106731', 'utt140863')
('utt115214', 'utt86719')
('utt39965', 'utt21297')
('utt132856', 'utt131408')
('utt6727', 'utt102128')
('utt30941', 'utt23413')
('utt39492', 'utt3367')
('utt153375', 'utt8936')
('utt137801', 'utt26588')
('utt68239', 'utt110760')
('utt79870', 'utt92745')
('utt76590', 'utt146384')
('utt111891', 'utt34948')
('utt50455', 'utt13994')
('utt128391', 'utt25596')
('utt102567', 'utt99052')
('utt140549', 'utt101164')
('utt106319', 'utt41402')
('utt61557', 'utt142437')
('utt136470', 'utt45841')
('utt74742', 'utt63264')
('utt63610', 'utt97812')
('utt85267', 'utt71582')
('utt66970', 'utt103895')
('utt122123', 'utt65045')
('utt112172', 'utt96601')
('utt5219', 'utt40186')
('utt71964', 'utt34191')
('utt99937', 'utt115436')
('utt88143', 'utt148892')
('utt95713', 'utt22810')
('utt67494', 'utt146124')
('utt38182', 'utt49938')
('utt23413', 'utt8334')
('utt54883', 'utt111504')
('utt127826', 'utt32662')
('utt99723', 'utt40024')
('utt128082', 'utt4974')
('utt78263', 'utt75186')
('utt117117', 'utt7457')
('utt14483', 'utt59601')
('utt139345', 'utt73209')
('utt39672', 'utt47089')
('utt96370', 'utt64849')
('utt102936', 'utt13690')
('utt115437', 'utt17399')
('utt99362', 'utt66322')
('utt137373', 'utt918')
('utt13120', 'utt117112')
('utt24739', 'utt50707')
('utt102750', 'utt93324')
('utt102135', 'utt124304')
('utt67848', 'utt38188')
('utt96370', 'utt110941')
('utt153376', 'utt38430')
('utt82049', 'utt112172')
('utt149222', 'utt43563')
('utt10717', 'utt89932')
('utt124879', 'utt120493')
('utt96751', 'utt52594')
('utt34950', 'utt81260')
('utt133064', 'utt42416')
('utt49380', 'utt124310')
('utt35086', 'utt139486')
('utt118984', 'utt24350')
('utt117205', 'utt78966')
('utt86725', 'utt83611')
('utt29372', 'utt83617')
('utt7060', 'utt144447')
('utt59136', 'utt121022')
('utt147111', 'utt106835')
('utt142846', 'utt108321')
('utt145896', 'utt132102')
('utt57892', 'utt37218')
('utt4677', 'utt106982')
('utt45143', 'utt15081')
('utt56268', 'utt61434')
('utt102878', 'utt70820')
('utt127961', 'utt79411')
('utt118681', 'utt140028')
('utt75497', 'utt36149')
('utt10403', 'utt3216')
('utt77067', 'utt23590')
('utt45980', 'utt8989')
('utt20534', 'utt151321')
('utt99360', 'utt7942')
('utt18187', 'utt21759')
('utt21752', 'utt152438')
('utt153165', 'utt140030')
('utt106771', 'utt19130')
('utt134808', 'utt120644')
('utt127280', 'utt5144')
('utt47090', 'utt28007')
('utt52671', 'utt133825')
('utt79316', 'utt75565')
('utt11230', 'utt42566')
('utt78628', 'utt140453')
('utt78072', 'utt7773')
('utt104483', 'utt6724')
('utt128280', 'utt15883')
('utt85196', 'utt82771')
('utt104334', 'utt59495')
('utt129975', 'utt85941')
('utt142358', 'utt91776')
('utt90591', 'utt104328')
('utt69052', 'utt7936')
('utt9956', 'utt91216')
('utt103208', 'utt48987')
('utt81620', 'utt151211')
('utt46949', 'utt59981')
('utt134592', 'utt63604')
('utt3792', 'utt131291')
('utt45553', 'utt137370')
('utt147874', 'utt24561')
('utt25458', 'utt57637')
('utt86537', 'utt138543')
('utt27006', 'utt3996')
('utt80061', 'utt101570')
('utt120083', 'utt34762')
('utt6181', 'utt99140')
('utt144446', 'utt27286')
('utt93852', 'utt19234')
('utt24974', 'utt126065')
('utt138869', 'utt52517')
('utt32430', 'utt118393')
('utt100763', 'utt49375')
('utt15650', 'utt13759')
('utt112706', 'utt35359')
('utt8655', 'utt73013')
('utt80890', 'utt108747')
('utt17398', 'utt143142')
('utt54370', 'utt21926')
('utt30490', 'utt36315')
('utt116486', 'utt78577')
('utt17050', 'utt103205')
('utt77646', 'utt127826')
('utt1446', 'utt69467')
('utt133824', 'utt78450')
('utt87094', 'utt91779')
('utt100766', 'utt93893')
('utt21300', 'utt60396')
('utt75069', 'utt82195')
('utt115883', 'utt9096')
('utt140729', 'utt27286')
('utt39147', 'utt47939')
('utt68577', 'utt54885')
('utt126662', 'utt76140')
('utt125107', 'utt24790')
('utt131625', 'utt91944')
('utt129744', 'utt68579')
('utt18913', 'utt11894')
('utt8160', 'utt129979')
('utt125986', 'utt101160')
('utt15646', 'utt75074')
('utt61817', 'utt52775')
('utt105298', 'utt93853')
('utt53889', 'utt134589')
('utt49379', 'utt124533')
('utt30494', 'utt77071')
('utt73525', 'utt94687')
('utt26483', 'utt33295')
('utt131624', 'utt82719')
('utt152316', 'utt39367')
('utt79916', 'utt63055')
('utt128681', 'utt63803')
('utt1', 'utt105300')
('utt101164', 'utt7173')
('utt136727', 'utt150596')
('utt27284', 'utt46662')
('utt24558', 'utt139710')
('utt104477', 'utt49659')
('utt86268', 'utt92049')
('utt380', 'utt135544')
('utt139433', 'utt31440')
('utt8933', 'utt118687')
('utt134804', 'utt153458')
('utt74349', 'utt112043')
('utt68243', 'utt141337')
('utt151068', 'utt106771')
('utt128284', 'utt90267')
('utt124534', 'utt48779')
('utt152967', 'utt12424')
('utt109897', 'utt9456')
('utt129543', 'utt40499')
('utt91497', 'utt27230')
('utt148425', 'utt23271')
('utt121790', 'utt102289')
('utt57892', 'utt120084')
('utt11002', 'utt31548')
('utt26795', 'utt89543')
('utt95034', 'utt122127')
('utt121095', 'utt546')
('utt92314', 'utt42421')
('utt44828', 'utt62893')
('utt66110', 'utt147936')
('utt144888', 'utt67243')
('utt1290', 'utt18257')
('utt131809', 'utt83013')
('utt134355', 'utt116650')
('utt150525', 'utt107584')
('utt107387', 'utt106556')
('utt48860', 'utt90271')
('utt37061', 'utt109899')
('utt21344', 'utt13687')
('utt27427', 'utt128998')
('utt48987', 'utt77869')
('utt54010', 'utt97434')
('utt27947', 'utt84282')
('utt34491', 'utt101280')
('utt146919', 'utt66487')
('utt84767', 'utt119076')
('utt152206', 'utt66572')
('utt135545', 'utt76142')
('utt121694', 'utt144441')
('utt73711', 'utt37525')
('utt40262', 'utt3705')
('utt99143', 'utt48786')
('utt47028', 'utt86539')
('utt15700', 'utt74347')
('utt78972', 'utt76263')
('utt99629', 'utt139897')
('utt127282', 'utt9151')
('utt58583', 'utt149523')
('utt128812', 'utt77397')
('utt135257', 'utt42418')
('utt139615', 'utt67846')
('utt66570', 'utt16716')
('utt92045', 'utt56799')
('utt15089', 'utt55816')
('utt117550', 'utt141194')
('utt117385', 'utt35881')
('utt60293', 'utt88572')
('utt46458', 'utt40178')
('utt120209', 'utt59979')
('utt115682', 'utt66884')
('utt69824', 'utt120570')
('utt60295', 'utt73372')
('utt11110', 'utt48856')
('utt147515', 'utt29363')
('utt139959', 'utt99051')
('utt62450', 'utt97183')
('utt7509', 'utt10710')
('utt142846', 'utt134593')
('utt52675', 'utt50972')
('utt76592', 'utt79800')
('utt77536', 'utt6328')
('utt106974', 'utt143388')
('utt124312', 'utt131697')
('utt75385', 'utt55705')
('utt118386', 'utt80897')
('utt19036', 'utt17264')
('utt41850', 'utt76142')
('utt79925', 'utt92380')
('utt18312', 'utt140390')
('utt27009', 'utt9455')
('utt121957', 'utt4539')
('utt137737', 'utt27095')
('utt58806', 'utt12424')
('utt12291', 'utt59604')
('utt152966', 'utt10186')
('utt71846', 'utt143237')
('utt39897', 'utt115438')
('utt81261', 'utt152961')
('utt76787', 'utt140864')
('utt52518', 'utt46288')
('utt122871', 'utt21344')
('utt92592', 'utt145215')
('utt111199', 'utt41759')
('utt84067', 'utt65109')
('utt112171', 'utt55036')
('utt96429', 'utt63546')
('utt58080', 'utt71131')
('utt40256', 'utt99516')
('utt144375', 'utt127963')
('utt100575', 'utt59667')
('utt67247', 'utt102646')
('utt92378', 'utt50876')
('utt151661', 'utt69610')
('utt8447', 'utt75978')
('utt103207', 'utt123744')
('utt100410', 'utt136804')
('utt26584', 'utt146754')
('utt47169', 'utt125726')
('utt73452', 'utt99931')
('utt63946', 'utt56140')
('utt69728', 'utt23887')
('utt57305', 'utt60900')
('utt90353', 'utt60295')
('utt75191', 'utt150029')
('utt76944', 'utt15149')
('utt142261', 'utt97478')
('utt55762', 'utt78072')
('utt21186', 'utt58410')
('utt120572', 'utt114913')
('utt108317', 'utt89254')
('utt7307', 'utt147213')
('utt77871', 'utt148426')
('utt19528', 'utt95416')
('utt43563', 'utt54006')
('utt133337', 'utt140389')
('utt84963', 'utt145213')
('utt116292', 'utt141196')
('utt83842', 'utt19033')
('utt112040', 'utt1448')
('utt31836', 'utt55963')
('utt126722', 'utt147935')
('utt95339', 'utt146687')
('utt113835', 'utt27009')
('utt65198', 'utt20764')
('utt97559', 'utt16467')
('utt42798', 'utt105835')
('utt9570', 'utt47338')
('utt113285', 'utt74149')
('utt127641', 'utt37119')
('utt75563', 'utt40634')
('utt35535', 'utt25201')
('utt22812', 'utt8653')
('utt100405', 'utt1291')
('utt22877', 'utt67181')
('utt92315', 'utt3989')
('utt30495', 'utt31705')
('utt138686', 'utt19130')
('utt37124', 'utt28290')
('utt91492', 'utt148426')
('utt12356', 'utt26084')
('utt83012', 'utt71697')
('utt61984', 'utt71693')
('utt102191', 'utt92047')
('utt60224', 'utt62894')
('utt133709', 'utt35878')
('utt3996', 'utt62591')
('utt53158', 'utt138534')
('utt136466', 'utt65051')
('utt89540', 'utt3796')
('utt145959', 'utt141937')
('utt151210', 'utt74842')
('utt81579', 'utt83303')
('utt120489', 'utt47162')
('utt151070', 'utt75982')
('utt54886', 'utt126985')
('utt146307', 'utt12425')
('utt68109', 'utt132854')
('utt152845', 'utt138682')
('utt99302', 'utt22812')
('utt46557', 'utt3366')
('utt144375', 'utt46769')
('utt111503', 'utt93893')
('utt99143', 'utt100940')
('utt127069', 'utt99048')
('utt76063', 'utt98501')
('utt128676', 'utt15531')
('utt76138', 'utt28458')
('utt146814', 'utt40096')
('utt34417', 'utt149283')
('utt36630', 'utt113542')
('utt111499', 'utt45346')
('utt147211', 'utt28292')
('utt128386', 'utt25362')
('utt53414', 'utt6578')
('utt48019', 'utt117109')
('utt112712', 'utt120331')
('utt144377', 'utt145889')
('utt121370', 'utt77331')
('utt125110', 'utt87043')
('utt101391', 'utt144001')
('utt60759', 'utt47269')
('utt118061', 'utt10303')
('utt19233', 'utt108320')
('utt146683', 'utt31438')
('utt14837', 'utt110941')
('utt32976', 'utt146525')
('utt147872', 'utt122597')
('utt51735', 'utt104624')
('utt88649', 'utt152843')
('utt105107', 'utt151657')
('utt77392', 'utt120495')
('utt143470', 'utt122868')
('utt27947', 'utt77532')
('utt78577', 'utt50972')
('utt58412', 'utt61381')
('utt144621', 'utt74143')
('utt33765', 'utt23949')
('utt66970', 'utt117206')
('utt120076', 'utt91220')
('utt87267', 'utt122302')
('utt50039', 'utt7302')
('utt35272', 'utt27282')
('utt146388', 'utt51233')
('utt44626', 'utt121787')
('utt16179', 'utt107528')
('utt86313', 'utt149653')
('utt31437', 'utt108074')
('utt80789', 'utt24357')
('utt103978', 'utt110692')
('utt27723', 'utt106836')
('utt108317', 'utt111200')
('utt142082', 'utt113471')
('utt56974', 'utt38516')
('utt55892', 'utt86538')
('utt71233', 'utt147113')
('utt104705', 'utt47786')
('utt59277', 'utt20257')
('utt59323', 'utt44329')
('utt93505', 'utt46950')
('utt47664', 'utt82195')
('utt100582', 'utt114846')
('utt91859', 'utt22439')
('utt130977', 'utt130673')
('utt93896', 'utt151210')
('utt86043', 'utt139426')
('utt12802', 'utt28010')
('utt6043', 'utt95034')
('utt45977', 'utt122702')
('utt57165', 'utt5539')
('utt153457', 'utt15295')
('utt19298', 'utt136687')
('utt146819', 'utt48564')
('utt67342', 'utt114400')
('utt81575', 'utt20252')
('utt74933', 'utt82198')
('utt83393', 'utt40024')
('utt147112', 'utt21348')
('utt56135', 'utt66680')
('utt78967', 'utt78071')
('utt89434', 'utt133612')
('utt139190', 'utt101786')
('utt12146', 'utt45149')
('utt44936', 'utt77869')
('utt74347', 'utt54013')
('utt921', 'utt120488')
('utt78016', 'utt55467')
('utt55036', 'utt88842')
('utt43402', 'utt58912')
('utt71457', 'utt117389')
('utt31551', 'utt105685')
('utt56522', 'utt71579')
('utt15290', 'utt62444')
('utt29642', 'utt105055')
('utt19625', 'utt124139')
('utt128084', 'utt145891')
('utt96476', 'utt5138')
('utt73373', 'utt122501')
('utt760', 'utt131406')
('utt118686', 'utt31766')
('utt103046', 'utt61126')
('utt74529', 'utt50323')
('utt106203', 'utt151007')
('utt41950', 'utt22123')
('utt96603', 'utt43559')
('utt61429', 'utt29956')
('utt12147', 'utt25112')
('utt123056', 'utt133174')
('utt98000', 'utt4263')
('utt91082', 'utt44484')
('utt146388', 'utt85331')
('utt35091', 'utt146918')
('utt39104', 'utt83013')
('utt148290', 'utt33297')
('utt123821', 'utt152966')
('utt84069', 'utt84')
('utt14785', 'utt43399')
('utt100514', 'utt75072')
('utt43475', 'utt101284')
('utt80333', 'utt83017')
('utt49893', 'utt137841')
('utt97733', 'utt82202')
('utt49656', 'utt62990')
('utt37529', 'utt82577')
('utt115214', 'utt93898')
('utt114848', 'utt129137')
('utt61121', 'utt139184')
('utt87461', 'utt103895')
('utt48858', 'utt151006')
('utt141197', 'utt126411')
('utt6381', 'utt30003')
('utt6584', 'utt8654')
('utt12143', 'utt152963')
('utt106730', 'utt81853')
('utt37527', 'utt32662')
('utt72482', 'utt89252')
('utt21300', 'utt72047')
('utt49940', 'utt94751')
('utt24792', 'utt55965')
('utt55251', 'utt71910')
('utt21932', 'utt555')
('utt95567', 'utt69469')
('utt33533', 'utt119080')
('utt51232', 'utt82389')
('utt95986', 'utt35885')
('utt39890', 'utt59604')
('utt22633', 'utt144621')
('utt43566', 'utt60902')
('utt71846', 'utt77530')
('utt31831', 'utt74929')
('utt128813', 'utt116492')
('utt67548', 'utt95037')
('utt89541', 'utt116094')
('utt131516', 'utt44771')
('utt12797', 'utt63702')
('utt95664', 'utt3299')
('utt128673', 'utt127279')
('utt58805', 'utt126348')
('utt25354', 'utt95979')
('utt97066', 'utt111895')
('utt76790', 'utt63608')
('utt78065', 'utt16248')
('utt125724', 'utt27286')
('utt147109', 'utt65109')
('utt82924', 'utt10300')
('utt122869', 'utt88423')
('utt114573', 'utt92799')
('utt130179', 'utt80892')
('utt152133', 'utt100935')
('utt106833', 'utt8525')
('utt86263', 'utt152967')
('utt112045', 'utt37128')
('utt75708', 'utt82385')
('utt45251', 'utt130667')
('utt19620', 'utt29052')
('utt83609', 'utt40262')
('utt30822', 'utt150602')
('utt92595', 'utt48982')
('utt132098', 'utt74527')
('utt10403', 'utt55385')
('utt672', 'utt56517')
('utt113541', 'utt5895')
('utt152842', 'utt42265')
('utt137931', 'utt151547')
('utt16717', 'utt130666')
('utt102648', 'utt145835')
('utt125384', 'utt111107')
('utt130673', 'utt101279')
('utt55466', 'utt102880')
('utt88428', 'utt63261')
('utt46565', 'utt122125')
('utt129979', 'utt77788')
('utt133329', 'utt54112')
('utt21347', 'utt30185')
('utt97561', 'utt61276')
('utt138118', 'utt71782')
('utt84283', 'utt116212')
('utt56266', 'utt139243')
('utt57897', 'utt65535')
('utt87539', 'utt64061')
('utt25709', 'utt9455')
('utt143394', 'utt54363')
('utt32670', 'utt62504')
('utt52824', 'utt58908')
('utt98062', 'utt14635')
('utt75981', 'utt104533')
('utt126062', 'utt26347')
('utt106722', 'utt105918')
('utt8985', 'utt94041')
('utt89591', 'utt96476')
('utt43396', 'utt82767')
('utt111496', 'utt144440')
('utt88430', 'utt53157')
('utt59200', 'utt134807')
('utt42263', 'utt23269')
('utt127635', 'utt47167')
('utt116283', 'utt104335')
('utt36447', 'utt43561')
('utt105063', 'utt121016')
('utt116096', 'utt135101')
('utt149749', 'utt97555')
('utt73452', 'utt9145')
('utt138013', 'utt137925')
('utt31274', 'utt6378')
('utt77870', 'utt83839')
('utt56132', 'utt153462')
('utt14396', 'utt104967')
('utt16291', 'utt15387')
('utt62893', 'utt59201')
('utt150526', 'utt75381')
('utt41503', 'utt89828')
('utt62361', 'utt16467')
('utt141774', 'utt18738')
('utt39259', 'utt126062')
('utt122869', 'utt134868')
('utt72244', 'utt139707')
('utt137846', 'utt82197')
('utt27283', 'utt83397')
('utt103591', 'utt136560')
('utt126935', 'utt15694')
('utt113536', 'utt50324')
('utt26792', 'utt34193')
('utt94680', 'utt97005')
('utt99798', 'utt93092')
('utt64394', 'utt106773')
('utt81623', 'utt23264')
('utt113016', 'utt18452')
('utt110757', 'utt97999')
('utt142841', 'utt137521')
('utt121895', 'utt22638')
('utt124073', 'utt26223')
('utt84773', 'utt139902')
('utt123393', 'utt42419')
('utt58583', 'utt41754')
('utt110690', 'utt59328')
('utt71190', 'utt151656')
('utt20640', 'utt103589')
('utt143471', 'utt40022')
('utt66974', 'utt56451')
('utt31131', 'utt89252')
('utt67109', 'utt16126')
('utt124144', 'utt153378')
('utt76593', 'utt10711')
('utt50203', 'utt100509')
('utt68578', 'utt80272')
('utt98509', 'utt122502')
('utt30117', 'utt143475')
('utt118678', 'utt26076')
('utt151206', 'utt13754')
('utt136635', 'utt139712')
('utt62214', 'utt131698')
('utt49734', 'utt14699')
('utt1240', 'utt139080')
('utt24739', 'utt121367')
('utt127285', 'utt140730')
('utt110815', 'utt72483')
('utt25106', 'utt45245')
('utt141936', 'utt68518')
('utt1245', 'utt143140')
('utt49888', 'utt80061')
('utt120570', 'utt16718')
('utt59843', 'utt128678')
('utt6260', 'utt94433')
('utt18571', 'utt40020')
('utt47333', 'utt20973')
('utt42965', 'utt130086')
('utt73312', 'utt28184')
('utt98381', 'utt127384')
('utt38117', 'utt126060')
('utt101630', 'utt146686')
('utt37019', 'utt74593')
('utt126927', 'utt78856')
('utt142084', 'utt46506')
('utt18793', 'utt26655')
('utt66210', 'utt61183')
('utt7458', 'utt54366')
('utt43477', 'utt113290')
('utt15577', 'utt61381')
('utt31138', 'utt65979')
('utt31936', 'utt22808')
('utt107390', 'utt104625')
('utt106207', 'utt37450')
('utt64523', 'utt87096')
('utt106314', 'utt63705')
('utt70813', 'utt129262')
('utt14785', 'utt53888')
('utt153374', 'utt41505')
('utt11010', 'utt143236')
('utt50707', 'utt87099')
('utt53411', 'utt112650')
('utt10399', 'utt3215')
('utt152441', 'utt78570')
('utt116758', 'utt113282')
('utt64397', 'utt87537')
('utt118059', 'utt114578')
('utt130542', 'utt146252')
('utt17053', 'utt100580')
('utt58412', 'utt107529')
('utt87272', 'utt117541')
('utt69613', 'utt16604')
('utt121693', 'utt30496')
('utt93501', 'utt8932')
('utt72051', 'utt78395')
('utt86728', 'utt66204')
('utt1708', 'utt13120')
('utt8990', 'utt87041')
('utt1093', 'utt80064')
('utt67346', 'utt66681')
('utt73058', 'utt61277')
('utt104403', 'utt90074')
('utt27014', 'utt71239')
('utt90274', 'utt93093')
('utt150183', 'utt116344')
('utt5890', 'utt38432')
('utt101567', 'utt41646')
('utt144090', 'utt18184')
('utt142184', 'utt70818')
('utt46558', 'utt28913')
('utt92797', 'utt58183')
('utt136283', 'utt17683')
('utt18579', 'utt89549')
('utt146314', 'utt89253')
('utt98063', 'utt44629')
('utt56326', 'utt105355')
('utt96477', 'utt97309')
('utt66203', 'utt121363')
('utt51308', 'utt33445')
('utt104051', 'utt134594')
('utt9147', 'utt52821')
('utt17119', 'utt125856')
('utt36148', 'utt28916')
('utt89190', 'utt45555')
('utt73446', 'utt10898')
('utt134594', 'utt5891')
('utt52518', 'utt24645')
('utt58409', 'utt149325')
('utt32981', 'utt152313')
('utt151548', 'utt1297')
('utt140243', 'utt1291')
('utt96476', 'utt151987')
('utt16245', 'utt9203')
('utt111953', 'utt68871')
('utt97062', 'utt131410')
('utt40495', 'utt25869')
('utt36635', 'utt15881')
('utt76938', 'utt25866')
('utt116812', 'utt94743')
('utt134592', 'utt76066')
('utt20769', 'utt50327')
('utt87741', 'utt97065')
('utt52772', 'utt110764')
('utt10717', 'utt146439')
('utt65116', 'utt31769')
('utt84768', 'utt101157')
('utt123739', 'utt80063')
('utt120422', 'utt63170')
('utt139341', 'utt91855')
('utt146313', 'utt57165')
('utt63169', 'utt89828')
('utt137793', 'utt2125')
('utt131069', 'utt99857')
('utt23892', 'utt82052')
('utt48558', 'utt136733')
('utt5144', 'utt36454')
('utt102564', 'utt91221')
('utt125154', 'utt57700')
('utt115680', 'utt75386')
('utt37354', 'utt147874')
('utt108323', 'utt138770')
('utt134875', 'utt125853')
('utt42419', 'utt73306')
('utt3423', 'utt46609')
('utt137311', 'utt18785')
('utt150521', 'utt110551')
('utt18576', 'utt122123')
('utt121954', 'utt103042')
('utt91220', 'utt121097')
('utt1289', 'utt35880')
('utt65798', 'utt20253')
('utt11004', 'utt53415')
('utt74187', 'utt93718')
('utt66890', 'utt81160')
('utt17256', 'utt124203')
('utt73007', 'utt151720')
('utt81575', 'utt133712')
('utt42803', 'utt34415')
('utt67495', 'utt55701')
('utt31885', 'utt12804')
('utt28458', 'utt86039')
('utt17124', 'utt130081')
('utt34141', 'utt27284')
('utt17681', 'utt137931')
('utt149475', 'utt49656')
('utt100766', 'utt66673')
('utt14485', 'utt120643')
('utt128814', 'utt95560')
('utt126063', 'utt924')
('utt31932', 'utt34280')
('utt19033', 'utt106632')
('utt93094', 'utt91860')
('utt68517', 'utt16468')
('utt79865', 'utt68245')
('utt108813', 'utt66968')
('utt25917', 'utt81216')
('utt9569', 'utt22174')
('utt23419', 'utt99295')
('utt134805', 'utt679')
('utt46285', 'utt125562')
('utt115928', 'utt74738')
('utt41405', 'utt28374')
('utt143734', 'utt107262')
('utt135630', 'utt77646')
('utt121962', 'utt80060')
('utt151718', 'utt126062')
('utt42423', 'utt76268')
('utt80657', 'utt81162')
('utt64850', 'utt131624')
('utt81325', 'utt112712')
('utt92881', 'utt124771')
('utt40317', 'utt112703')
('utt107266', 'utt146921')
('utt130542', 'utt145213')
('utt79315', 'utt5226')
('utt90851', 'utt66672')
('utt36630', 'utt72740')
('utt144629', 'utt71186')
('utt88844', 'utt87543')
('utt36448', 'utt109401')
('utt138308', 'utt7458')
('utt90072', 'utt58032')
('utt142628', 'utt153370')
('utt19351', 'utt101093')
('utt40499', 'utt102434')
('utt100105', 'utt102193')
('utt88485', 'utt78449')
('utt143235', 'utt95415')
('utt53152', 'utt69046')
('utt39960', 'utt31553')
('utt120851', 'utt142189')
('utt97305', 'utt5226')
('utt77640', 'utt29047')
('utt130978', 'utt152708')
('utt147001', 'utt77393')
('utt110695', 'utt115438')
('utt74523', 'utt108621')
('utt113103', 'utt142090')
('utt19621', 'utt67849')
('utt121366', 'utt126836')
('utt15090', 'utt18256')
('utt31879', 'utt65799')
('utt21926', 'utt121099')
('utt25864', 'utt27646')
('utt66109', 'utt62498')
('utt43243', 'utt114446')
('utt140726', 'utt121017')
('utt89826', 'utt32033')
('utt14692', 'utt62091')
('utt73709', 'utt19359')
('utt28375', 'utt63945')
('utt49940', 'utt27012')
('utt151071', 'utt126417')
('utt77070', 'utt94750')
('utt126834', 'utt56637')
('utt72247', 'utt74934')
('utt95037', 'utt100576')
('utt131410', 'utt115879')
('utt70028', 'utt120574')
('utt26592', 'utt38182')
('utt124146', 'utt132856')
('utt3153', 'utt139897')
('utt551', 'utt85702')
('utt96371', 'utt98208')
('utt136810', 'utt122300')
('utt118299', 'utt33361')
('utt116212', 'utt139431')
('utt83185', 'utt29502')
('utt9728', 'utt130665')
('utt136565', 'utt69186')
('utt127820', 'utt76788')
('utt110943', 'utt152757')
('utt29496', 'utt80278')
('utt41501', 'utt113014')
('utt210', 'utt151540')
('utt85269', 'utt40314')
('utt83109', 'utt42562')
('utt15643', 'utt78689')
('utt66320', 'utt20639')
('utt15697', 'utt58913')
('utt114914', 'utt138009')
('utt67443', 'utt16798')
('utt89832', 'utt100762')
('utt6185', 'utt64218')
('utt121958', 'utt2943')
('utt42417', 'utt56517')
('utt69732', 'utt88483')
('utt118389', 'utt146388')
('utt31711', 'utt92371')
('utt3292', 'utt138013')
('utt147107', 'utt121101')
('utt140731', 'utt50556')
('utt61283', 'utt21189')
('utt16178', 'utt118987')
('utt118913', 'utt142087')
('utt38769', 'utt53158')
('utt57173', 'utt65110')
('utt146125', 'utt67339')
('utt110998', 'utt40496')
('utt94689', 'utt33951')
('utt71191', 'utt151322')
('utt16800', 'utt60222')
('utt105843', 'utt39267')
('utt975', 'utt149471')
('utt105838', 'utt118006')
('utt13119', 'utt39371')
('utt150184', 'utt33760')
('utt41646', 'utt60905')
('utt128394', 'utt131618')
('utt17047', 'utt116286')
